# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2353       1.406153663699e-11       4.667517056085e-13      -1.172509686534e-12       0.000000000000e+00       1.687982788947e-16       1.049875783056e-17       2.885615989361e-18 
 2354       1.405837451218e-11       4.623417657486e-13      -1.165196975454e-12       0.000000000000e+00       1.684657969785e-16       1.056514937497e-17       2.859193575209e-18 
 2355       1.405476478818e-11       4.579688436874e-13      -1.157728840192e-12       0.000000000000e+00       1.681340597596e-16       1.063320687794e-17       2.832950301729e-18 
 2356       1.405070087335e-11       4.536339726242e-13      -1.150108988541e-12       0.000000000000e+00       1.678030653718e-16       1.070290263808e-17       2.806798596900e-18 
 2357       1.404617615644e-11       4.493381889922e-13      -1.142341141838e-12       0.000000000000e+00       1.674728119341e-16       1.077420884961e-17       2.780650589972e-18 
 2358       1.404118400668e-11       4.450825324615e-13      -1.134429034974e-12       0.000000000000e+00       1.671432975516e-16       1.084709760220e-17       2.754418111152e-18 
 2359       1.403571777366e-11       4.408680459432e-13      -1.126376416407e-12       0.000000000000e+00       1.668145203150e-16       1.092154088088e-17       2.728012691288e-18 
 2360       1.402977078737e-11       4.366957755921e-13      -1.118187048183e-12       0.000000000000e+00       1.664864783005e-16       1.099751056588e-17       2.701345561548e-18 
 2361       1.402333635818e-11       4.325667708099e-13      -1.109864705944e-12       0.000000000000e+00       1.661591695702e-16       1.107497843257e-17       2.674327653104e-18 
 2362       1.401640777678e-11       4.284820842494e-13      -1.101413178949e-12       0.000000000000e+00       1.658325921716e-16       1.115391615133e-17       2.646869596816e-18 
 2363       1.400897831419e-11       4.244427718167e-13      -1.092836270081e-12       0.000000000000e+00       1.655067441381e-16       1.123429528741e-17       2.618881722914e-18 
 2364       1.400104122175e-11       4.204498926755e-13      -1.084137795870e-12       0.000000000000e+00       1.651816234884e-16       1.131608730086e-17       2.590274060680e-18 
 2365       1.399258973108e-11       4.165045092497e-13      -1.075321586501e-12       0.000000000000e+00       1.648572282270e-16       1.139926354636e-17       2.560956338129e-18 
 2366       1.398361705405e-11       4.126076872273e-13      -1.066391485834e-12       0.000000000000e+00       1.645335563439e-16       1.148379527316e-17       2.530837981697e-18 
 2367       1.397411638280e-11       4.087604955633e-13      -1.057351351414e-12       0.000000000000e+00       1.642106058144e-16       1.156965362493e-17       2.499828115917e-18 
 2368       1.396408088966e-11       4.049640064832e-13      -1.048205054489e-12       0.000000000000e+00       1.638883745998e-16       1.165680963966e-17       2.467835563106e-18 
 2369       1.395350372722e-11       4.012192954864e-13      -1.038956480023e-12       0.000000000000e+00       1.635668606465e-16       1.174523424955e-17       2.434768843048e-18 
 2370       1.394237802820e-11       3.975274413493e-13      -1.029609526710e-12       0.000000000000e+00       1.632460618865e-16       1.183489828087e-17       2.400536172673e-18 
 2371       1.393069690553e-11       3.938895261290e-13      -1.020168106993e-12       0.000000000000e+00       1.629259762374e-16       1.192577245389e-17       2.365045465742e-18 
 2372       1.391845345226e-11       3.903066351661e-13      -1.010636147074e-12       0.000000000000e+00       1.626066016021e-16       1.201782738272e-17       2.328204332529e-18 
 2373       1.390564074159e-11       3.867798570886e-13      -1.001017586928e-12       0.000000000000e+00       1.622879358690e-16       1.211103357522e-17       2.289920079506e-18 
 2374       1.389225182680e-11       3.833102838148e-13      -9.913163803225e-13       0.000000000000e+00       1.619699769118e-16       1.220536143289e-17       2.250099709021e-18 
 2375       1.387827974128e-11       3.798990105567e-13      -9.815364948299e-13       0.000000000000e+00       1.616527225898e-16       1.230078125074e-17       2.208649918984e-18 
 2376       1.386371749847e-11       3.765471358237e-13      -9.716819118405e-13       0.000000000000e+00       1.613361707475e-16       1.239726321718e-17       2.165477102551e-18 
 2377       1.384855987490e-11       3.732555901402e-13      -9.617565829023e-13       0.000000000000e+00       1.610203193354e-16       1.249477818891e-17       2.120516091946e-18 
 2378       1.383280877110e-11       3.700246210409e-13      -9.517642984104e-13       0.000000000000e+00       1.607051667727e-16       1.259330002102e-17       2.073816584064e-18 
 2379       1.381646788367e-11       3.668543049103e-13      -9.417088181375e-13       0.000000000000e+00       1.603907115867e-16       1.269280325101e-17       2.025457246588e-18 
 2380       1.379954092525e-11       3.637447179794e-13      -9.315939148510e-13       0.000000000000e+00       1.600769522924e-16       1.279326232499e-17       1.975517022474e-18 
 2381       1.378203162455e-11       3.606959363252e-13      -9.214233743269e-13       0.000000000000e+00       1.597638873926e-16       1.289465159761e-17       1.924075130245e-18 
 2382       1.376394372635e-11       3.577080358707e-13      -9.112009953635e-13       0.000000000000e+00       1.594515153778e-16       1.299694533191e-17       1.871211064283e-18 
 2383       1.374528099154e-11       3.547810923843e-13      -9.009305897949e-13       0.000000000000e+00       1.591398347261e-16       1.310011769929e-17       1.817004595124e-18 
 2384       1.372604719713e-11       3.519151814798e-13      -8.906159825055e-13       0.000000000000e+00       1.588288439034e-16       1.320414277936e-17       1.761535769750e-18 
 2385       1.370624613626e-11       3.491103786158e-13      -8.802610114427e-13       0.000000000000e+00       1.585185413633e-16       1.330899455985e-17       1.704884911880e-18 
 2386       1.368588161824e-11       3.463667590954e-13      -8.698695276317e-13       0.000000000000e+00       1.582089255468e-16       1.341464693653e-17       1.647132622264e-18 
 2387       1.366495746854e-11       3.436843980664e-13      -8.594453951886e-13       0.000000000000e+00       1.578999948827e-16       1.352107371312e-17       1.588359778978e-18 
 2388       1.364347752882e-11       3.410633705203e-13      -8.489924913342e-13       0.000000000000e+00       1.575917477874e-16       1.362824860114e-17       1.528647537714e-18 
 2389       1.362144565697e-11       3.385037512922e-13      -8.385147064082e-13       0.000000000000e+00       1.572841826650e-16       1.373614521987e-17       1.468077332073e-18 
 2390       1.359886572709e-11       3.360056150607e-13      -8.280159438824e-13       0.000000000000e+00       1.569772979069e-16       1.384473709624e-17       1.406730873860e-18 
 2391       1.357574162953e-11       3.335690363477e-13      -8.175001203748e-13       0.000000000000e+00       1.566710918924e-16       1.395399766468e-17       1.344690153376e-18 
 2392       1.355207727091e-11       3.311940895174e-13      -8.069711656635e-13       0.000000000000e+00       1.563655629880e-16       1.406390026711e-17       1.282037439708e-18 
 2393       1.352787657411e-11       3.288808487768e-13      -7.964330227000e-13       0.000000000000e+00       1.560607095481e-16       1.417441815276e-17       1.218855281026e-18 
 2394       1.350314347835e-11       3.266293881749e-13      -7.858896476232e-13       0.000000000000e+00       1.557565299142e-16       1.428552447813e-17       1.155226504874e-18 
 2395       1.347788193913e-11       3.244397816025e-13      -7.753450097732e-13       0.000000000000e+00       1.554530224157e-16       1.439719230687e-17       1.091234218463e-18 
 2396       1.345209592830e-11       3.223121027920e-13      -7.648030917052e-13       0.000000000000e+00       1.551501853692e-16       1.450939460966e-17       1.026961808963e-18 
 2397       1.342578943408e-11       3.202464253170e-13      -7.542678892029e-13       0.000000000000e+00       1.548480170790e-16       1.462210426416e-17       9.624929437982e-19 
 2398       1.339896646105e-11       3.182428225920e-13      -7.437434112925e-13       0.000000000000e+00       1.545465158366e-16       1.473529405487e-17       8.979115709364e-19 
 2399       1.337163103016e-11       3.163013678719e-13      -7.332336802563e-13       0.000000000000e+00       1.542456799212e-16       1.484893667305e-17       8.333019191850e-19 
 2400       1.334378717881e-11       3.144221342523e-13      -7.227427316467e-13       0.000000000000e+00       1.539455075991e-16       1.496300471663e-17       7.687484984825e-19 
 2401       1.331543896080e-11       3.126051946683e-13      -7.122746142998e-13       0.000000000000e+00       1.536459971244e-16       1.507747069009e-17       7.043361001912e-19 
 2402       1.328659044638e-11       3.108506218950e-13      -7.018333903491e-13       0.000000000000e+00       1.533471467382e-16       1.519230700437e-17       6.401497973905e-19 
 2403       1.325724572226e-11       3.091584885467e-13      -6.914231352395e-13       0.000000000000e+00       1.530489546692e-16       1.530748597681e-17       5.762749451695e-19 
 2404       1.322740889165e-11       3.075288670768e-13      -6.810479377407e-13       0.000000000000e+00       1.527514191334e-16       1.542297983098e-17       5.127971809201e-19 
 2405       1.319708407422e-11       3.059618297773e-13      -6.707118999612e-13       0.000000000000e+00       1.524545383342e-16       1.553876069663e-17       4.498024246294e-19 
 2406       1.316627540621e-11       3.044574487789e-13      -6.604191373622e-13       0.000000000000e+00       1.521583104622e-16       1.565480060960e-17       3.873768791732e-19 
 2407       1.313498704035e-11       3.030157960502e-13      -6.501737787710e-13       0.000000000000e+00       1.518627336954e-16       1.577107151170e-17       3.256070306082e-19 
 2408       1.310322314594e-11       3.016369433976e-13      -6.399799663950e-13       0.000000000000e+00       1.515678061991e-16       1.588754525059e-17       2.645796484653e-19 
 2409       1.307098790886e-11       3.003209624651e-13      -6.298418558354e-13       0.000000000000e+00       1.512735261257e-16       1.600419357975e-17       2.043817860422e-19 
 2410       1.303828553158e-11       2.990679247338e-13      -6.197636161010e-13       0.000000000000e+00       1.509798916152e-16       1.612098815831e-17       1.451007806966e-19 
 2411       1.300512023315e-11       2.978779015217e-13      -6.097494296218e-13       0.000000000000e+00       1.506869007945e-16       1.623790055099e-17       8.682425413856e-20 
 2412       1.297149624929e-11       2.967509639835e-13      -5.998034922629e-13       0.000000000000e+00       1.503945517779e-16       1.635490222802e-17       2.964011272368e-20 
 2413       1.293741783232e-11       2.956871831099e-13      -5.899300133383e-13       0.000000000000e+00       1.501028426669e-16       1.647196456499e-17      -2.636345225409e-20 
 2414       1.290288925125e-11       2.946866297278e-13      -5.801332156248e-13       0.000000000000e+00       1.498117715502e-16       1.658905884278e-17      -8.109796426965e-20 
 2415       1.286791479176e-11       2.937493744995e-13      -5.704173353750e-13       0.000000000000e+00       1.495213365037e-16       1.670615624747e-17      -1.344746612739e-19 
 2416       1.283249962417e-11       2.928753597224e-13      -5.607862394191e-13       0.000000000000e+00       1.492315356966e-16       1.682322885561e-17      -1.864283789777e-19 
 2417       1.279665241295e-11       2.920640138778e-13      -5.512422739029e-13       0.000000000000e+00       1.489423677112e-16       1.694025259672e-17      -2.369893594596e-19 
 2418       1.276038272307e-11       2.913146347453e-13      -5.417874085997e-13       0.000000000000e+00       1.486538312253e-16       1.705720430854e-17      -2.862118771590e-19 
 2419       1.272370015351e-11       2.906265173882e-13      -5.324236191954e-13       0.000000000000e+00       1.483659249056e-16       1.717406075322e-17      -3.341503950154e-19 
 2420       1.268661433730e-11       2.899989541506e-13      -5.231528872949e-13       0.000000000000e+00       1.480786474083e-16       1.729079861723e-17      -3.808595646658e-19 
 2421       1.264913494158e-11       2.894312346541e-13      -5.139772004276e-13       0.000000000000e+00       1.477919973787e-16       1.740739451130e-17      -4.263942266431e-19 
 2422       1.261127166761e-11       2.889226457956e-13      -5.048985520536e-13       0.000000000000e+00       1.475059734513e-16       1.752382497033e-17      -4.708094105739e-19 
 2423       1.257303425081e-11       2.884724717437e-13      -4.959189415690e-13       0.000000000000e+00       1.472205742497e-16       1.764006645331e-17      -5.141603353763e-19 
 2424       1.253443246082e-11       2.880799939357e-13      -4.870403743126e-13       0.000000000000e+00       1.469357983868e-16       1.775609534326e-17      -5.565024094580e-19 
 2425       1.249547610148e-11       2.877444910754e-13      -4.782648615712e-13       0.000000000000e+00       1.466516444646e-16       1.787188794712e-17      -5.978912309144e-19 
 2426       1.245617501094e-11       2.874652391294e-13      -4.695944205855e-13       0.000000000000e+00       1.463681110741e-16       1.798742049570e-17      -6.383825877263e-19 
 2427       1.241653906165e-11       2.872415113245e-13      -4.610310745565e-13       0.000000000000e+00       1.460851967956e-16       1.810266914360e-17      -6.780324579579e-19 
 2428       1.237657816038e-11       2.870725781445e-13      -4.525768526509e-13       0.000000000000e+00       1.458029001984e-16       1.821760996912e-17      -7.168970099546e-19 
 2429       1.233630224832e-11       2.869577073278e-13      -4.442337900070e-13       0.000000000000e+00       1.455212198410e-16       1.833221897420e-17      -7.550326025416e-19 
 2430       1.229572130103e-11       2.868961638637e-13      -4.360039277409e-13       0.000000000000e+00       1.452401542708e-16       1.844647208431e-17      -7.924957852209e-19 
 2431       1.225484532857e-11       2.868872099903e-13      -4.278893129523e-13       0.000000000000e+00       1.449597020244e-16       1.856034514841e-17      -8.293432983700e-19 
 2432       1.221368437545e-11       2.869301051907e-13      -4.198919987301e-13       0.000000000000e+00       1.446798616275e-16       1.867381393886e-17      -8.656320734394e-19 
 2433       1.217224852073e-11       2.870241061908e-13      -4.120140441586e-13       0.000000000000e+00       1.444006315947e-16       1.878685415133e-17      -9.014192331510e-19 
 2434       1.213054787801e-11       2.871684669557e-13      -4.042575143234e-13       0.000000000000e+00       1.441220104297e-16       1.889944140473e-17      -9.367620916956e-19 
 2435       1.208859259550e-11       2.873624386873e-13      -3.966244803171e-13       0.000000000000e+00       1.438439966252e-16       1.901155124112e-17      -9.717181549309e-19 
 2436       1.204639285604e-11       2.876052698211e-13      -3.891170192451e-13       0.000000000000e+00       1.435665886628e-16       1.912315912568e-17      -1.006345120580e-18 
 2437       1.200395887713e-11       2.878962060233e-13      -3.817372142321e-13       0.000000000000e+00       1.432897850133e-16       1.923424044657e-17      -1.040700878428e-18 
 2438       1.196130091098e-11       2.882344901877e-13      -3.744871544271e-13       0.000000000000e+00       1.430135841362e-16       1.934477051488e-17      -1.074843510522e-18 
 2439       1.191842924453e-11       2.886193624332e-13      -3.673689350101e-13       0.000000000000e+00       1.427379844802e-16       1.945472456457e-17      -1.108831291368e-18 
 2440       1.187535419951e-11       2.890500601003e-13      -3.603846571975e-13       0.000000000000e+00       1.424629844828e-16       1.956407775237e-17      -1.142722688127e-18 
 2441       1.183208613247e-11       2.895258177484e-13      -3.535364282480e-13       0.000000000000e+00       1.421885825704e-16       1.967280515769e-17      -1.176576360816e-18 
 2442       1.178863543476e-11       2.900458671532e-13      -3.468263614689e-13       0.000000000000e+00       1.419147771584e-16       1.978088178257e-17      -1.210451162506e-18 
 2443       1.174501253268e-11       2.906094373030e-13      -3.402565762215e-13       0.000000000000e+00       1.416415666512e-16       1.988828255161e-17      -1.244406139516e-18 
 2444       1.170122788739e-11       2.912157543964e-13      -3.338291979272e-13       0.000000000000e+00       1.413689494417e-16       1.999498231184e-17      -1.278500531615e-18 
 2445       1.165729199504e-11       2.918640418393e-13      -3.275463580737e-13       0.000000000000e+00       1.410969239121e-16       2.010095583271e-17      -1.312793772219e-18 
 2446       1.161321538676e-11       2.925535202414e-13      -3.214101942203e-13       0.000000000000e+00       1.408254884332e-16       2.020617780595e-17      -1.347345488586e-18 
 2447       1.156900862870e-11       2.932834074140e-13      -3.154228500040e-13       0.000000000000e+00       1.405546413648e-16       2.031062284555e-17      -1.382215502021e-18 
 2448       1.152468232210e-11       2.940529183666e-13      -3.095864751457e-13       0.000000000000e+00       1.402843810554e-16       2.041426548762e-17      -1.417463828064e-18 
 2449       1.148024710326e-11       2.948612653040e-13      -3.039032254558e-13       0.000000000000e+00       1.400147058424e-16       2.051708019038e-17      -1.453150676697e-18 
 2450       1.143571364365e-11       2.957076576234e-13      -2.983752628402e-13       0.000000000000e+00       1.397456140519e-16       2.061904133402e-17      -1.489336452538e-18 
 2451       1.139109264988e-11       2.965913019117e-13      -2.930047553059e-13       0.000000000000e+00       1.394771039990e-16       2.072012322068e-17      -1.526081755037e-18 
 2452       1.134639486380e-11       2.975114019421e-13      -2.877938769673e-13       0.000000000000e+00       1.392091739873e-16       2.082030007430e-17      -1.563447378677e-18 
 2453       1.130163106247e-11       2.984671586714e-13      -2.827448080521e-13       0.000000000000e+00       1.389418223093e-16       2.091954604064e-17      -1.601494313174e-18 
 2454       1.125681205825e-11       2.994577702372e-13      -2.778597349067e-13       0.000000000000e+00       1.386750472464e-16       2.101783518710e-17      -1.640283743668e-18 
 2455       1.121194837611e-11       3.004824050770e-13      -2.731403947438e-13       0.000000000000e+00       1.384088471622e-16       2.111515499643e-17      -1.679854079410e-18 
 2456       1.116704928351e-11       3.015401211179e-13      -2.685867069045e-13       0.000000000000e+00       1.381432207852e-16       2.121154693561e-17      -1.720151889696e-18 
 2457       1.112212375482e-11       3.026299460988e-13      -2.641981334444e-13       0.000000000000e+00       1.378781669281e-16       2.130706612879e-17      -1.761100556410e-18 
 2458       1.107718079350e-11       3.037509044016e-13      -2.599741336475e-13       0.000000000000e+00       1.376136843939e-16       2.140176788566e-17      -1.802623207881e-18 
 2459       1.103222943216e-11       3.049020170473e-13      -2.559141640238e-13       0.000000000000e+00       1.373497719764e-16       2.149570770170e-17      -1.844642718618e-18 
 2460       1.098727873255e-11       3.060823016922e-13      -2.520176783052e-13       0.000000000000e+00       1.370864284597e-16       2.158894125835e-17      -1.887081709055e-18 
 2461       1.094233778565e-11       3.072907726252e-13      -2.482841274432e-13       0.000000000000e+00       1.368236526185e-16       2.168152442322e-17      -1.929862545291e-18 
 2462       1.089741571163e-11       3.085264407637e-13      -2.447129596049e-13       0.000000000000e+00       1.365614432180e-16       2.177351325023e-17      -1.972907338830e-18 
 2463       1.085252165991e-11       3.097883136503e-13      -2.413036201707e-13       0.000000000000e+00       1.362997990137e-16       2.186496397987e-17      -2.016137946321e-18 
 2464       1.080766480922e-11       3.110753954493e-13      -2.380555517303e-13       0.000000000000e+00       1.360387187517e-16       2.195593303933e-17      -2.059475969301e-18 
 2465       1.076285436757e-11       3.123866869435e-13      -2.349681940802e-13       0.000000000000e+00       1.357782011687e-16       2.204647704273e-17      -2.102842753935e-18 
 2466       1.071809957233e-11       3.137211855302e-13      -2.320409842200e-13       0.000000000000e+00       1.355182449914e-16       2.213665279130e-17      -2.146159390755e-18 
 2467       1.067340969023e-11       3.150778852181e-13      -2.292733563497e-13       0.000000000000e+00       1.352588489373e-16       2.222651727358e-17      -2.189346714402e-18 
 2468       1.062879401739e-11       3.164557766238e-13      -2.266647418662e-13       0.000000000000e+00       1.350000117142e-16       2.231612766556e-17      -2.232325303368e-18 
 2469       1.058426187939e-11       3.178538469682e-13      -2.242145693601e-13       0.000000000000e+00       1.347417320202e-16       2.240554133096e-17      -2.275015479736e-18 
 2470       1.053982263123e-11       3.192710800729e-13      -2.219222646130e-13       0.000000000000e+00       1.344840085440e-16       2.249481582134e-17      -2.317337308918e-18 
 2471       1.049548565742e-11       3.207064563572e-13      -2.197872505936e-13       0.000000000000e+00       1.342268399643e-16       2.258400887634e-17      -2.359210599400e-18 
 2472       1.045126037198e-11       3.221589528340e-13      -2.178089474552e-13       0.000000000000e+00       1.339702249507e-16       2.267317842384e-17      -2.400554902481e-18 
 2473       1.040715621848e-11       3.236275431068e-13      -2.159867725322e-13       0.000000000000e+00       1.337141621626e-16       2.276238258017e-17      -2.441289512014e-18 
 2474       1.036318267007e-11       3.251111973661e-13      -2.143201403369e-13       0.000000000000e+00       1.334586502501e-16       2.285167965030e-17      -2.481333464144e-18 
 2475       1.031934922949e-11       3.266088823856e-13      -2.128084625566e-13       0.000000000000e+00       1.332036878535e-16       2.294112812803e-17      -2.520605537054e-18 
 2476       1.027566542912e-11       3.281195615193e-13      -2.114511480499e-13       0.000000000000e+00       1.329492736035e-16       2.303078669615e-17      -2.559024250701e-18 
 2477       1.023214083103e-11       3.296421946975e-13      -2.102476028443e-13       0.000000000000e+00       1.326954061208e-16       2.312071422670e-17      -2.596507866561e-18 
 2478       1.018878502694e-11       3.311757384238e-13      -2.091972301324e-13       0.000000000000e+00       1.324420840169e-16       2.321096978110e-17      -2.632974387366e-18 
 2479       1.014560763834e-11       3.327191457709e-13      -2.082994302688e-13       0.000000000000e+00       1.321893058931e-16       2.330161261034e-17      -2.668341556845e-18 
 2480       1.010261831642e-11       3.342713663780e-13      -2.075536007672e-13       0.000000000000e+00       1.319370703412e-16       2.339270215522e-17      -2.702526859469e-18 
 2481       1.005982674221e-11       3.358313464468e-13      -2.069591362973e-13       0.000000000000e+00       1.316853759432e-16       2.348429804651e-17      -2.735447520187e-18 
 2482       1.001724262651e-11       3.373980287379e-13      -2.065154286811e-13       0.000000000000e+00       1.314342212714e-16       2.357646010511e-17      -2.767020504168e-18 
 2483       9.974875709971e-12       3.389703525678e-13      -2.062218668901e-13       0.000000000000e+00       1.311836048882e-16       2.366924834233e-17      -2.797162516545e-18 
 2484       9.932735763129e-12       3.405472538050e-13      -2.060778370424e-13       0.000000000000e+00       1.309335253465e-16       2.376272295997e-17      -2.825790002149e-18 
 2485       9.890832586407e-12       3.421276648668e-13      -2.060827223988e-13       0.000000000000e+00       1.306839811890e-16       2.385694435059e-17      -2.852819145258e-18 
 2486       9.849176010164e-12       3.437105147156e-13      -2.062359033603e-13       0.000000000000e+00       1.304349709488e-16       2.395197309768e-17      -2.878165869332e-18 
 2487       9.807775894714e-12       3.452947288556e-13      -2.065367574646e-13       0.000000000000e+00       1.301864931493e-16       2.404786997585e-17      -2.901745836753e-18 
 2488       9.766642130363e-12       3.468792293291e-13      -2.069846593831e-13       0.000000000000e+00       1.299385463040e-16       2.414469595100e-17      -2.923474448573e-18 
 2489       9.725784637436e-12       3.484629347134e-13      -2.075789809175e-13       0.000000000000e+00       1.296911289163e-16       2.424251218054e-17      -2.943266844246e-18 
 2490       9.685213366303e-12       3.500447601168e-13      -2.083190909969e-13       0.000000000000e+00       1.294442394801e-16       2.434138001357e-17      -2.961037901375e-18 
 2491       9.644938297415e-12       3.516236171758e-13      -2.092043556743e-13       0.000000000000e+00       1.291978764793e-16       2.444136099108e-17      -2.976702235448e-18 
 2492       9.604969441328e-12       3.531984140508e-13      -2.102341381239e-13       0.000000000000e+00       1.289520383879e-16       2.454251684612e-17      -2.990174199584e-18 
 2493       9.565316838735e-12       3.547680554233e-13      -2.114077986374e-13       0.000000000000e+00       1.287067236700e-16       2.464490950400e-17      -3.001367884269e-18 
 2494       9.525989463196e-12       3.563315119693e-13      -2.127244209661e-13       0.000000000000e+00       1.284619308627e-16       2.474857423126e-17      -3.010228335811e-18 
 2495       9.486991922232e-12       3.578880292329e-13      -2.141819895963e-13       0.000000000000e+00       1.282176588256e-16       2.485343890995e-17      -3.016825412494e-18 
 2496       9.448327736923e-12       3.594369199721e-13      -2.157782076369e-13       0.000000000000e+00       1.279739064925e-16       2.495940428975e-17      -3.021260478948e-18 
 2497       9.410000437455e-12       3.609774947909e-13      -2.175107700279e-13       0.000000000000e+00       1.277306727890e-16       2.506637079588e-17      -3.023635237817e-18 
 2498       9.372013563126e-12       3.625090621373e-13      -2.193773635315e-13       0.000000000000e+00       1.274879566323e-16       2.517423852874e-17      -3.024051730106e-18 
 2499       9.334370662361e-12       3.640309283007e-13      -2.213756667241e-13       0.000000000000e+00       1.272457569314e-16       2.528290726359e-17      -3.022612335521e-18 
 2500       9.297075292711e-12       3.655423974103e-13      -2.235033499875e-13       0.000000000000e+00       1.270040725867e-16       2.539227645024e-17      -3.019419772811e-18 
 2501       9.260131020871e-12       3.670427714326e-13      -2.257580755006e-13       0.000000000000e+00       1.267629024904e-16       2.550224521270e-17      -3.014577100116e-18 
 2502       9.223541422682e-12       3.685313501694e-13      -2.281374972309e-13       0.000000000000e+00       1.265222455261e-16       2.561271234887e-17      -3.008187715304e-18 
 2503       9.187310083139e-12       3.700074312558e-13      -2.306392609262e-13       0.000000000000e+00       1.262821005692e-16       2.572357633020e-17      -3.000355356316e-18 
 2504       9.151440596406e-12       3.714703101578e-13      -2.332610041059e-13       0.000000000000e+00       1.260424664867e-16       2.583473530137e-17      -2.991184101509e-18 
 2505       9.115936565816e-12       3.729192801700e-13      -2.360003560529e-13       0.000000000000e+00       1.258033421370e-16       2.594608707997e-17      -2.980778369999e-18 
 2506       9.080801603884e-12       3.743536324143e-13      -2.388549378047e-13       0.000000000000e+00       1.255647263702e-16       2.605752915615e-17      -2.969242922003e-18 
 2507       9.046039332316e-12       3.757726558366e-13      -2.418223621453e-13       0.000000000000e+00       1.253266180278e-16       2.616895869233e-17      -2.956682859184e-18 
 2508       9.011653382014e-12       3.771756372057e-13      -2.449002335968e-13       0.000000000000e+00       1.250890159432e-16       2.628027252283e-17      -2.943203624990e-18 
 2509       8.977647393088e-12       3.785618611104e-13      -2.480861484105e-13       0.000000000000e+00       1.248519189409e-16       2.639136715358e-17      -2.928911005000e-18 
 2510       8.944025014860e-12       3.799306099579e-13      -2.513776945590e-13       0.000000000000e+00       1.246153258372e-16       2.650213876178e-17      -2.913911127265e-18 
 2511       8.910789905878e-12       3.812811639713e-13      -2.547724517275e-13       0.000000000000e+00       1.243792354399e-16       2.661248319555e-17      -2.898310462652e-18 
 2512       8.877945733917e-12       3.826128011877e-13      -2.582679913052e-13       0.000000000000e+00       1.241436465481e-16       2.672229597365e-17      -2.882215825188e-18 
 2513       8.845496175997e-12       3.839247974557e-13      -2.618618763772e-13       0.000000000000e+00       1.239085579527e-16       2.683147228511e-17      -2.865734372397e-18 
 2514       8.813444918381e-12       3.852164264339e-13      -2.655516617158e-13       0.000000000000e+00       1.236739684359e-16       2.693990698892e-17      -2.848973605652e-18 
 2515       8.781795656590e-12       3.864869595882e-13      -2.693348937720e-13       0.000000000000e+00       1.234398767714e-16       2.704749461372e-17      -2.832041370509e-18 
 2516       8.750552095411e-12       3.877356661896e-13      -2.732091106674e-13       0.000000000000e+00       1.232062817243e-16       2.715412935744e-17      -2.815045857055e-18 
 2517       8.719717948902e-12       3.889618133127e-13      -2.771718421854e-13       0.000000000000e+00       1.229731820512e-16       2.725970508699e-17      -2.798095600249e-18 
 2518       8.689296940403e-12       3.901646658329e-13      -2.812206097629e-13       0.000000000000e+00       1.227405765003e-16       2.736411533794e-17      -2.781299480267e-18 
 2519       8.659292802542e-12       3.913434864247e-13      -2.853529264817e-13       0.000000000000e+00       1.225084638111e-16       2.746725331419e-17      -2.764766722840e-18 
 2520       8.629709277249e-12       3.924975355592e-13      -2.895662970605e-13       0.000000000000e+00       1.222768427144e-16       2.756901188763e-17      -2.748606899602e-18 
 2521       8.600550115755e-12       3.936260715022e-13      -2.938582178459e-13       0.000000000000e+00       1.220457119326e-16       2.766928359781e-17      -2.732929928430e-18 
 2522       8.571819078610e-12       3.947283503121e-13      -2.982261768042e-13       0.000000000000e+00       1.218150701794e-16       2.776796065166e-17      -2.717846073789e-18 
 2523       8.543519935685e-12       3.958036258376e-13      -3.026676535130e-13       0.000000000000e+00       1.215849161599e-16       2.786493492309e-17      -2.703465947069e-18 
 2524       8.515656466181e-12       3.968511497155e-13      -3.071801191527e-13       0.000000000000e+00       1.213552485707e-16       2.796009795272e-17      -2.689900506938e-18 
 2525       8.488232458642e-12       3.978701713690e-13      -3.117610364981e-13       0.000000000000e+00       1.211260660997e-16       2.805334094753e-17      -2.677261059673e-18 
 2526       8.461251710957e-12       3.988599380049e-13      -3.164078599097e-13       0.000000000000e+00       1.208973674260e-16       2.814455478055e-17      -2.665659259514e-18 
 2527       8.434718030373e-12       3.998196946120e-13      -3.211180353257e-13       0.000000000000e+00       1.206691512203e-16       2.823362999051e-17      -2.655207108997e-18 
 2528       8.408635233500e-12       4.007486839588e-13      -3.258890002532e-13       0.000000000000e+00       1.204414161444e-16       2.832045678150e-17      -2.646016959305e-18 
 2529       8.383007146323e-12       4.016461465912e-13      -3.307181837599e-13       0.000000000000e+00       1.202141608518e-16       2.840492502272e-17      -2.638201510604e-18 
 2530       8.357837604206e-12       4.025113208306e-13      -3.356030064655e-13       0.000000000000e+00       1.199873839868e-16       2.848692424805e-17      -2.631873812391e-18 
 2531       8.333130451906e-12       4.033434427716e-13      -3.405408805336e-13       0.000000000000e+00       1.197610841855e-16       2.856634365579e-17      -2.627147263836e-18 
 2532       8.308889543576e-12       4.041417462799e-13      -3.455292096627e-13       0.000000000000e+00       1.195352600750e-16       2.864307210833e-17      -2.624135614119e-18 
