# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1932       3.079729044490e-11       1.445790038638e-12      -1.731458936171e-12       6.816159745117e-15       4.088574424998e-16       1.018718388779e-16      -1.606784830930e-17 
 1933       3.075637197455e-11       1.444160470285e-12      -1.748735156050e-12       6.808086664955e-15       4.079375426192e-16       1.022468404122e-16      -1.603922605182e-17 
 1934       3.071673596589e-11       1.442414357120e-12      -1.765888858820e-12       6.800045110320e-15       4.070200666701e-16       1.026151760807e-16      -1.600967858654e-17 
 1935       3.067836886069e-11       1.440552012870e-12      -1.782911753342e-12       6.792035179987e-15       4.061050065752e-16       1.029768579178e-16      -1.597919971167e-17 
 1936       3.064125703151e-11       1.438573753644e-12      -1.799795515588e-12       6.784056972666e-15       4.051923541850e-16       1.033318980758e-16      -1.594778320815e-17 
 1937       3.060538678163e-11       1.436479897940e-12      -1.816531788606e-12       6.776110587010e-15       4.042821012771e-16       1.036803088254e-16      -1.591542283965e-17 
 1938       3.057074434493e-11       1.434270766647e-12      -1.833112182473e-12       6.768196121609e-15       4.033742395567e-16       1.040221025554e-16      -1.588211235257e-17 
 1939       3.053731588581e-11       1.431946683048e-12      -1.849528274254e-12       6.760313674991e-15       4.024687606561e-16       1.043572917732e-16      -1.584784547596e-17 
 1940       3.050508749908e-11       1.429507972826e-12      -1.865771607964e-12       6.752463345624e-15       4.015656561348e-16       1.046858891049e-16      -1.581261592155e-17 
 1941       3.047404520989e-11       1.426954964064e-12      -1.881833694521e-12       6.744645231912e-15       4.006649174792e-16       1.050079072955e-16      -1.577641738373e-17 
 1942       3.044417497361e-11       1.424287987251e-12      -1.897706011707e-12       6.736859432198e-15       3.997665361028e-16       1.053233592091e-16      -1.573924353950e-17 
 1943       3.041546267574e-11       1.421507375286e-12      -1.913380004124e-12       6.729106044760e-15       3.988705033455e-16       1.056322578291e-16      -1.570108804847e-17 
 1944       3.038789413184e-11       1.418613463479e-12      -1.928847083158e-12       6.721385167815e-15       3.979768104741e-16       1.059346162582e-16      -1.566194455286e-17 
 1945       3.036145508739e-11       1.415606589556e-12      -1.944098626929e-12       6.713696899515e-15       3.970854486820e-16       1.062304477188e-16      -1.562180667746e-17 
 1946       3.033613121773e-11       1.412487093664e-12      -1.959125980254e-12       6.706041337950e-15       3.961964090890e-16       1.065197655532e-16      -1.558066802959e-17 
 1947       3.031190812795e-11       1.409255318372e-12      -1.973920454606e-12       6.698418581145e-15       3.953096827409e-16       1.068025832235e-16      -1.553852219914e-17 
 1948       3.028876995700e-11       1.405911826636e-12      -1.988474262342e-12       6.690828665794e-15       3.944252612116e-16       1.070789169503e-16      -1.549536456321e-17 
 1949       3.026669517871e-11       1.402458057476e-12      -2.002783327154e-12       6.683271382963e-15       3.935431384113e-16       1.073487936485e-16      -1.545119771519e-17 
 1950       3.024566076903e-11       1.398895675235e-12      -2.016844494653e-12       6.675746461004e-15       3.926633087914e-16       1.076122430516e-16      -1.540602607645e-17 
 1951       3.022564359882e-11       1.395226352069e-12      -2.030654599999e-12       6.668253626691e-15       3.917857667438e-16       1.078692950787e-16      -1.535985409536e-17 
 1952       3.020662043372e-11       1.391451767967e-12      -2.044210467888e-12       6.660792605215e-15       3.909105066012e-16       1.081199798351e-16      -1.531268624737e-17 
 1953       3.018856793402e-11       1.387573610754e-12      -2.057508912543e-12       6.653363120190e-15       3.900375226367e-16       1.083643276124e-16      -1.526452703498e-17 
 1954       3.017146265451e-11       1.383593576102e-12      -2.070546737698e-12       6.645964893640e-15       3.891668090638e-16       1.086023688890e-16      -1.521538098783e-17 
 1955       3.015528104431e-11       1.379513367546e-12      -2.083320736587e-12       6.638597646007e-15       3.882983600365e-16       1.088341343300e-16      -1.516525266273e-17 
 1956       3.013999944679e-11       1.375334696488e-12      -2.095827691935e-12       6.631261096140e-15       3.874321696487e-16       1.090596547879e-16      -1.511414664369e-17 
 1957       3.012559409941e-11       1.371059282211e-12      -2.108064375939e-12       6.623954961299e-15       3.865682319349e-16       1.092789613023e-16      -1.506206754194e-17 
 1958       3.011204113352e-11       1.366688851890e-12      -2.120027550261e-12       6.616678957151e-15       3.857065408691e-16       1.094920851008e-16      -1.500901999601e-17 
 1959       3.009931657434e-11       1.362225140598e-12      -2.131713966014e-12       6.609432797765e-15       3.848470903656e-16       1.096990575989e-16      -1.495500867173e-17 
 1960       3.008739634070e-11       1.357669891321e-12      -2.143120363751e-12       6.602216195613e-15       3.839898742785e-16       1.098999104003e-16      -1.490003826229e-17 
 1961       3.007625624498e-11       1.353024854967e-12      -2.154243473449e-12       6.595028861567e-15       3.831348864016e-16       1.100946752971e-16      -1.484411348826e-17 
 1962       3.006587199294e-11       1.348291790377e-12      -2.165080014503e-12       6.587870504896e-15       3.822821204683e-16       1.102833842704e-16      -1.478723909768e-17 
 1963       3.005621918358e-11       1.343472464333e-12      -2.175626695705e-12       6.580740833264e-15       3.814315701517e-16       1.104660694901e-16      -1.472941986600e-17 
 1964       3.004727330902e-11       1.338568651570e-12      -2.185880215242e-12       6.573639552729e-15       3.805832290641e-16       1.106427633156e-16      -1.467066059622e-17 
 1965       3.003900975431e-11       1.333582134789e-12      -2.195837260674e-12       6.566566367737e-15       3.797370907576e-16       1.108134982956e-16      -1.461096611887e-17 
 1966       3.003140379738e-11       1.328514704662e-12      -2.205494508929e-12       6.559520981125e-15       3.788931487232e-16       1.109783071689e-16      -1.455034129207e-17 
 1967       3.002443060881e-11       1.323368159847e-12      -2.214848626287e-12       6.552503094116e-15       3.780513963912e-16       1.111372228642e-16      -1.448879100154e-17 
 1968       3.001806525173e-11       1.318144306997e-12      -2.223896268366e-12       6.545512406315e-15       3.772118271311e-16       1.112902785007e-16      -1.442632016069e-17 
 1969       3.001228268170e-11       1.312844960770e-12      -2.232634080117e-12       6.538548615710e-15       3.763744342512e-16       1.114375073881e-16      -1.436293371060e-17 
 1970       3.000705774653e-11       1.307471943839e-12      -2.241058695803e-12       6.531611418667e-15       3.755392109987e-16       1.115789430271e-16      -1.429863662011e-17 
 1971       3.000236518617e-11       1.302027086903e-12      -2.249166738993e-12       6.524700509931e-15       3.747061505599e-16       1.117146191095e-16      -1.423343388581e-17 
 1972       2.999817963257e-11       1.296512228699e-12      -2.256954822544e-12       6.517815582621e-15       3.738752460594e-16       1.118445695185e-16      -1.416733053213e-17 
 1973       2.999447560950e-11       1.290929216009e-12      -2.264419548597e-12       6.510956328227e-15       3.730464905606e-16       1.119688283291e-16      -1.410033161133e-17 
 1974       2.999122753247e-11       1.285279903675e-12      -2.271557508556e-12       6.504122436612e-15       3.722198770656e-16       1.120874298081e-16      -1.403244220357e-17 
 1975       2.998840970857e-11       1.279566154604e-12      -2.278365283080e-12       6.497313596005e-15       3.713953985145e-16       1.122004084147e-16      -1.396366741692e-17 
 1976       2.998599633629e-11       1.273789839782e-12      -2.284839442071e-12       6.490529493001e-15       3.705730477860e-16       1.123077988003e-16      -1.389401238744e-17 
 1977       2.998396150545e-11       1.267952838285e-12      -2.290976544661e-12       6.483769812560e-15       3.697528176971e-16       1.124096358095e-16      -1.382348227918e-17 
 1978       2.998227919699e-11       1.262057037287e-12      -2.296773139199e-12       6.477034238001e-15       3.689347010027e-16       1.125059544794e-16      -1.375208228423e-17 
 1979       2.998092328290e-11       1.256104332072e-12      -2.302225763240e-12       6.470322451004e-15       3.681186903959e-16       1.125967900407e-16      -1.367981762276e-17 
 1980       2.997986752603e-11       1.250096626043e-12      -2.307330943530e-12       6.463634131604e-15       3.673047785076e-16       1.126821779177e-16      -1.360669354307e-17 
 1981       2.997908557996e-11       1.244035830735e-12      -2.312085195998e-12       6.456968958192e-15       3.664929579068e-16       1.127621537284e-16      -1.353271532161e-17 
 1982       2.997855098889e-11       1.237923865821e-12      -2.316485025740e-12       6.450326607511e-15       3.656832211000e-16       1.128367532848e-16      -1.345788826301e-17 
 1983       2.997823718744e-11       1.231762659128e-12      -2.320526927010e-12       6.443706754652e-15       3.648755605315e-16       1.129060125933e-16      -1.338221770016e-17 
 1984       2.997811750059e-11       1.225554146644e-12      -2.324207383203e-12       6.437109073056e-15       3.640699685830e-16       1.129699678551e-16      -1.330570899421e-17 
 1985       2.997816514348e-11       1.219300272529e-12      -2.327522866847e-12       6.430533234509e-15       3.632664375739e-16       1.130286554660e-16      -1.322836753460e-17 
 1986       2.997835322129e-11       1.213002989124e-12      -2.330469839591e-12       6.423978909139e-15       3.624649597608e-16       1.130821120172e-16      -1.315019873915e-17 
 1987       2.997865599158e-11       1.206664247771e-12      -2.333045691522e-12       6.417445749082e-15       3.616655278508e-16       1.131303281524e-16      -1.307120534219e-17 
 1988       2.997905266173e-11       1.200285971161e-12      -2.335251566731e-12       6.410933339339e-15       3.608681365450e-16       1.131731097688e-16      -1.299137923724e-17 
 1989       2.997952361921e-11       1.193870080804e-12      -2.337089558538e-12       6.404441246553e-15       3.600727810059e-16       1.132102157944e-16      -1.291070957431e-17 
 1990       2.998004917151e-11       1.187418506210e-12      -2.338561772066e-12       6.397969035305e-15       3.592794563455e-16       1.132414042368e-16      -1.282918546631e-17 
 1991       2.998060954604e-11       1.180933184900e-12      -2.339670324254e-12       6.391516268112e-15       3.584881576254e-16       1.132664321821e-16      -1.274679598898e-17 
 1992       2.998118489008e-11       1.174416062419e-12      -2.340417343875e-12       6.385082505423e-15       3.576988798560e-16       1.132850557936e-16      -1.266353018083e-17 
 1993       2.998175527061e-11       1.167869092342e-12      -2.340804971556e-12       6.378667305621e-15       3.569116179972e-16       1.132970303109e-16      -1.257937704312e-17 
 1994       2.998230067425e-11       1.161294236288e-12      -2.340835359785e-12       6.372270225014e-15       3.561263669578e-16       1.133021100484e-16      -1.249432553983e-17 
 1995       2.998280100714e-11       1.154693463928e-12      -2.340510672937e-12       6.365890817835e-15       3.553431215958e-16       1.133000483946e-16      -1.240836459756e-17 
 1996       2.998323609487e-11       1.148068752995e-12      -2.339833087284e-12       6.359528636241e-15       3.545618767180e-16       1.132905978108e-16      -1.232148310554e-17 
 1997       2.998358568234e-11       1.141422089296e-12      -2.338804791014e-12       6.353183230308e-15       3.537826270800e-16       1.132735098297e-16      -1.223366991556e-17 
 1998       2.998382943368e-11       1.134755466719e-12      -2.337427984246e-12       6.346854148027e-15       3.530053673863e-16       1.132485350546e-16      -1.214491384193e-17 
 1999       2.998394693214e-11       1.128070887246e-12      -2.335704879047e-12       6.340540935305e-15       3.522300922901e-16       1.132154231583e-16      -1.205520366146e-17 
 2000       2.998391768001e-11       1.121370360963e-12      -2.333637699449e-12       6.334243135960e-15       3.514567963931e-16       1.131739228817e-16      -1.196452811335e-17 
